event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome
EMG_007880,2024-10-26 14:59:00,D09,Traffic Accident,Medium,19.18259830468153,1,0,0,1,Resolved On-Site
EMG_007881,2024-10-26 16:56:00,D11,Traffic Accident,Low,20.144082597125767,1,0,0,1,Resolved On-Site
EMG_007882,2024-10-26 20:56:00,D19,Medical Emergency,High,12.92125131343282,1,1,0,0,Resolved On-Site
EMG_007883,2024-10-27 07:21:00,D11,Traffic Accident,Medium,21.71583654223432,1,0,0,1,Resolved On-Site
EMG_007884,2024-10-27 08:32:00,D17,Medical Emergency,Low,18.56012254630046,1,0,0,0,Resolved On-Site
EMG_007885,2024-10-27 09:36:00,D09,Medical Emergency,Medium,15.923163568944712,1,0,0,0,Transported to Hospital
EMG_007886,2024-10-27 12:42:00,D12,Medical Emergency,Low,18.264611167377485,1,0,0,0,Transported to Hospital
EMG_007887,2024-10-27 19:32:00,D01,Medical Emergency,Low,19.16161773147309,1,0,0,0,Resolved On-Site
EMG_007888,2024-10-27 22:21:00,D18,Traffic Accident,Medium,18.23691601824548,1,0,0,1,Resolved On-Site
EMG_007889,2024-10-27 22:39:00,D18,Medical Emergency,Low,18.56454684154772,1,0,0,0,Resolved On-Site
EMG_007891,2024-10-28 06:10:00,D10,Public Safety Incident,Medium,14.458467614039296,0,0,0,0,Transported to Hospital
EMG_007890,2024-10-28 06:57:00,D10,Traffic Accident,High,8.08667765034912,1,1,0,1,Transported to Hospital
EMG_007892,2024-10-28 10:32:00,D17,Traffic Accident,Critical,10.666423891649414,1,1,0,1,Resolved On-Site
EMG_007894,2024-10-28 12:33:00,D04,Medical Emergency,Medium,19.227910995306186,1,0,0,0,Resolved On-Site
EMG_007893,2024-10-28 12:40:00,D01,Medical Emergency,Low,20.88085235361565,1,0,0,0,Resolved On-Site
EMG_007895,2024-10-28 13:57:00,D19,Medical Emergency,Medium,13.300965663123907,1,0,0,0,Resolved On-Site
EMG_007896,2024-10-28 16:06:00,D04,Infrastructure Failure,High,25.813649365672266,0,0,0,0,Resolved On-Site
EMG_007897,2024-10-28 17:56:00,D07,Traffic Accident,High,23.76068285173884,1,1,0,1,Transported to Hospital
EMG_007898,2024-10-28 18:17:00,D04,Traffic Accident,High,23.353221501913,1,1,0,1,Resolved On-Site
EMG_007899,2024-10-28 21:08:00,D17,Medical Emergency,Low,24.149465103740333,1,0,0,0,Transported to Hospital
EMG_007901,2024-10-29 07:13:00,D04,Medical Emergency,Medium,23.624302922159004,1,0,0,0,Transported to Hospital
EMG_007900,2024-10-29 07:46:00,D04,Medical Emergency,Medium,24.06544465575248,1,0,0,0,Transported to Hospital
EMG_007902,2024-10-29 11:53:00,D12,Medical Emergency,Medium,14.604561614096436,1,0,0,0,Resolved On-Site
EMG_007903,2024-10-29 16:30:00,D02,Medical Emergency,Medium,23.861563698956665,1,0,0,0,Resolved On-Site
EMG_007904,2024-10-30 03:52:00,D07,Medical Emergency,Medium,14.286124912883183,1,0,0,0,Resolved On-Site
EMG_007905,2024-10-30 06:43:00,D11,Public Safety Incident,Medium,26.6973907966278,0,0,0,0,Resolved On-Site
EMG_007906,2024-10-30 07:02:00,D04,Traffic Accident,Medium,27.424618921696855,1,0,0,1,Resolved On-Site
EMG_007907,2024-10-30 07:29:00,D13,Traffic Accident,Low,17.017139398283888,1,0,0,1,Transported to Hospital
EMG_007908,2024-10-30 15:05:00,D07,Medical Emergency,Low,18.608464807930883,1,0,0,0,Resolved On-Site
EMG_007909,2024-10-31 00:59:00,D09,Public Safety Incident,High,5.99096347773907,0,0,0,0,Resolved On-Site
EMG_007910,2024-10-31 13:32:00,D11,Medical Emergency,Medium,28.655626486950712,1,0,0,0,Resolved On-Site
EMG_007912,2024-10-31 16:04:00,D11,Traffic Accident,Medium,36.300615705098366,1,0,0,1,Resolved On-Site
EMG_007911,2024-10-31 16:12:00,D11,Traffic Accident,Low,39.67989744378677,1,0,0,1,Transported to Hospital
EMG_007913,2024-10-31 19:32:00,D15,Traffic Accident,Low,26.03027547989308,1,0,0,1,Referred to Other Agency
EMG_007914,2024-11-01 01:47:00,D07,Public Safety Incident,Low,17.230677626584335,0,0,0,0,Transported to Hospital
EMG_007915,2024-11-01 01:58:00,D07,Traffic Accident,Medium,18.280855008709327,1,0,0,1,Transported to Hospital
EMG_007916,2024-11-01 02:23:00,D17,Infrastructure Failure,Medium,13.094660165736704,0,0,0,0,Resolved On-Site
EMG_007917,2024-11-01 05:39:00,D03,Infrastructure Failure,Medium,8.608189327489514,0,0,0,0,Transported to Hospital
EMG_007918,2024-11-01 09:42:00,D12,Traffic Accident,Medium,16.75933765230684,1,0,0,1,Transported to Hospital
EMG_007919,2024-11-01 13:25:00,D09,Public Safety Incident,Medium,20.17735801483103,0,0,0,0,Resolved On-Site
EMG_007920,2024-11-01 13:29:00,D14,Traffic Accident,Low,18.01527467489795,1,0,0,1,Resolved On-Site
EMG_007921,2024-11-01 14:52:00,D01,Traffic Accident,Medium,17.902817480701493,1,0,0,1,Resolved On-Site
EMG_007922,2024-11-01 16:26:00,D04,Infrastructure Failure,High,22.52246064985322,0,0,0,0,Resolved On-Site
EMG_007923,2024-11-01 17:04:00,D11,Medical Emergency,Medium,31.693049704135383,1,0,0,0,Transported to Hospital
EMG_007924,2024-11-01 17:11:00,D11,Infrastructure Failure,High,31.49812817175248,0,0,0,0,Resolved On-Site
EMG_007925,2024-11-01 17:23:00,D14,Medical Emergency,Medium,19.638559557590263,1,0,0,0,Transported to Hospital
EMG_007928,2024-11-02 00:09:00,D20,Traffic Accident,Critical,8.508722339841071,1,1,0,1,Transported to Hospital
EMG_007926,2024-11-02 00:20:00,D10,Traffic Accident,High,6.518062577167873,1,1,0,1,Transported to Hospital
EMG_007927,2024-11-02 00:51:00,D20,Medical Emergency,Medium,14.924665371491312,1,0,0,0,Resolved On-Site
EMG_007931,2024-11-02 02:36:00,D17,Medical Emergency,Low,16.588343806539044,1,0,0,0,Resolved On-Site
EMG_007929,2024-11-02 02:57:00,D17,Medical Emergency,Low,11.99925766628711,1,0,0,0,Transported to Hospital
EMG_007930,2024-11-02 02:59:00,D17,Medical Emergency,Medium,10.72163675444424,1,0,0,0,Resolved On-Site
EMG_007932,2024-11-02 05:33:00,D18,Fire,Medium,12.699924651043842,0,0,0,0,Transported to Hospital
EMG_007933,2024-11-02 06:21:00,D16,Medical Emergency,High,11.162226580489596,1,1,0,0,Resolved On-Site
EMG_007934,2024-11-02 15:00:00,D06,Fire,Medium,17.55183765007021,0,0,0,0,Resolved On-Site
EMG_007936,2024-11-02 15:45:00,D16,Traffic Accident,Low,20.68170394942076,1,0,0,1,Resolved On-Site
EMG_007935,2024-11-02 15:50:00,D12,Traffic Accident,Medium,14.923200467014784,1,0,0,1,Resolved On-Site
EMG_007937,2024-11-02 17:03:00,D14,Traffic Accident,Low,18.443579987287595,1,0,0,1,Resolved On-Site
EMG_007938,2024-11-02 17:07:00,D14,Infrastructure Failure,Low,16.720336195458636,0,0,0,0,Resolved On-Site
EMG_007940,2024-11-02 19:24:00,D07,Traffic Accident,Medium,14.19258800976742,1,0,0,1,Referred to Other Agency
EMG_007939,2024-11-02 19:34:00,D07,Traffic Accident,Critical,9.79025228373938,1,1,0,1,Resolved On-Site
EMG_007941,2024-11-02 23:16:00,D05,Public Safety Incident,High,7.386558542744914,0,0,0,0,Resolved On-Site
EMG_007942,2024-11-03 04:03:00,D09,Fire,Medium,11.358000829396737,0,0,0,0,Resolved On-Site
EMG_007943,2024-11-03 11:20:00,D12,Medical Emergency,Medium,13.635910509359883,1,0,0,0,Resolved On-Site
EMG_007945,2024-11-03 16:14:00,D09,Medical Emergency,Medium,17.896995824352057,1,0,0,0,Resolved On-Site
EMG_007944,2024-11-03 16:54:00,D09,Medical Emergency,Medium,19.20310039226558,1,0,0,0,Transported to Hospital
EMG_007946,2024-11-03 17:08:00,D06,Medical Emergency,Medium,17.73239211243396,1,0,0,0,Referred to Other Agency
EMG_007947,2024-11-03 17:32:00,D06,Medical Emergency,Medium,18.41103907090999,1,0,0,0,Resolved On-Site
EMG_007948,2024-11-03 19:18:00,D01,Medical Emergency,High,15.79644152168564,1,1,0,0,Resolved On-Site
EMG_007949,2024-11-04 04:41:00,D10,Traffic Accident,Low,15.640244118117206,1,0,0,1,Resolved On-Site
EMG_007951,2024-11-04 13:30:00,D14,Traffic Accident,Low,21.877534571317227,1,0,0,1,Resolved On-Site
EMG_007950,2024-11-04 13:58:00,D02,Public Safety Incident,Medium,15.589065026845812,0,0,0,0,Resolved On-Site
EMG_007952,2024-11-04 14:10:00,D16,Traffic Accident,Low,19.317462927001475,1,0,0,1,Referred to Other Agency
EMG_007953,2024-11-04 14:32:00,D16,Medical Emergency,Medium,17.588180654914595,1,0,0,0,Transported to Hospital
EMG_007955,2024-11-04 15:36:00,D04,Traffic Accident,Low,22.73931997592887,1,0,0,1,Resolved On-Site
EMG_007957,2024-11-04 15:45:00,D15,Medical Emergency,Medium,16.087278756139927,1,0,0,0,Resolved On-Site
EMG_007954,2024-11-04 15:52:00,D02,Public Safety Incident,Low,21.69289958724321,0,0,0,0,Referred to Other Agency
EMG_007956,2024-11-04 15:53:00,D11,Medical Emergency,Low,30.20414440065735,1,0,0,0,Resolved On-Site
EMG_007958,2024-11-04 20:39:00,D13,Medical Emergency,Low,16.123705404343017,1,0,0,0,Resolved On-Site
EMG_007959,2024-11-05 00:32:00,D06,Medical Emergency,Medium,13.55733038553162,1,0,0,0,Transported to Hospital
EMG_007960,2024-11-05 00:44:00,D06,Medical Emergency,Low,17.98709997829226,1,0,0,0,Resolved On-Site
EMG_007961,2024-11-05 09:43:00,D20,Traffic Accident,Low,23.26056415812913,1,0,0,1,Resolved On-Site
EMG_007962,2024-11-05 11:51:00,D18,Traffic Accident,Critical,13.105020632347628,1,1,0,1,Resolved On-Site
EMG_007963,2024-11-05 14:40:00,D12,Medical Emergency,High,12.600703941957429,1,1,0,0,Transported to Hospital
EMG_007964,2024-11-05 17:22:00,D18,Traffic Accident,Medium,23.4643085633772,1,0,0,1,Resolved On-Site
EMG_007965,2024-11-05 17:26:00,D18,Traffic Accident,High,23.07171035004455,1,1,0,1,Resolved On-Site
EMG_007966,2024-11-05 22:07:00,D01,Traffic Accident,Low,23.941423052655303,1,0,0,1,Transported to Hospital
EMG_007967,2024-11-05 22:57:00,D01,Medical Emergency,Low,19.60521605194076,1,0,0,0,Resolved On-Site
EMG_007968,2024-11-06 07:23:00,D16,Medical Emergency,Low,22.14918845534039,1,0,0,0,Resolved On-Site
EMG_007969,2024-11-06 09:09:00,D14,Medical Emergency,Low,20.67951025499949,1,0,0,0,Resolved On-Site
EMG_007970,2024-11-06 10:58:00,D02,Public Safety Incident,Critical,10.703337642126922,0,0,0,0,Transported to Hospital
EMG_007971,2024-11-06 11:10:00,D01,Traffic Accident,Low,26.07602452505643,1,0,0,1,Transported to Hospital
EMG_007972,2024-11-06 12:36:00,D19,Traffic Accident,High,14.459480345318363,1,1,0,1,Transported to Hospital
EMG_007973,2024-11-06 16:45:00,D11,Medical Emergency,Low,41.8186196608298,1,0,0,0,Resolved On-Site
EMG_007974,2024-11-06 16:56:00,D11,Medical Emergency,High,27.992399246339765,1,1,0,0,Resolved On-Site
EMG_007975,2024-11-06 19:16:00,D07,Fire,High,18.681904393442693,0,0,0,0,Transported to Hospital
EMG_007976,2024-11-06 20:23:00,D15,Traffic Accident,Medium,18.442191751414743,1,0,0,1,Referred to Other Agency
EMG_007977,2024-11-07 01:30:00,D04,Traffic Accident,Medium,9.111294120221352,1,0,0,1,Transported to Hospital
EMG_007978,2024-11-07 03:19:00,D08,Medical Emergency,Critical,6.240795529940726,1,1,0,0,Resolved On-Site
EMG_007979,2024-11-07 12:30:00,D05,Medical Emergency,High,17.895121089376275,1,1,0,0,Resolved On-Site
EMG_007980,2024-11-07 16:54:00,D12,Medical Emergency,Low,20.05311547223872,1,0,0,0,Resolved On-Site
EMG_007981,2024-11-07 17:48:00,D03,Traffic Accident,Medium,15.72189577183837,1,0,0,1,Resolved On-Site
EMG_007982,2024-11-07 21:42:00,D11,Public Safety Incident,Medium,26.039694053540018,0,0,0,0,Resolved On-Site
EMG_007984,2024-11-07 23:03:00,D14,Fire,Low,14.227722709164809,0,0,0,0,Resolved On-Site
EMG_007983,2024-11-07 23:21:00,D01,Public Safety Incident,Medium,14.783241462540172,0,0,0,0,Transported to Hospital
EMG_007985,2024-11-08 05:28:00,D06,Medical Emergency,Low,19.046256597204767,1,0,0,0,Resolved On-Site
EMG_007986,2024-11-08 07:54:00,D09,Medical Emergency,Low,30.38682293615057,1,0,0,0,Transported to Hospital
EMG_007987,2024-11-08 11:03:00,D18,Medical Emergency,Medium,19.55914145333224,1,0,0,0,Transported to Hospital
EMG_007988,2024-11-08 11:59:00,D18,Medical Emergency,Low,21.433884601755405,1,0,0,0,Transported to Hospital
EMG_007989,2024-11-08 12:45:00,D11,Medical Emergency,High,17.5560853213955,1,1,0,0,Transported to Hospital
EMG_007990,2024-11-08 13:04:00,D20,Traffic Accident,Low,20.48064204900325,1,0,0,1,Transported to Hospital
EMG_007991,2024-11-08 16:32:00,D10,Traffic Accident,Low,19.01835984235405,1,0,0,1,Resolved On-Site
EMG_007992,2024-11-09 06:06:00,D13,Public Safety Incident,Medium,16.06063106156439,0,0,0,0,Resolved On-Site
EMG_007993,2024-11-09 07:08:00,D09,Traffic Accident,Medium,18.558224929297456,1,0,0,1,Resolved On-Site
EMG_007994,2024-11-09 13:33:00,D19,Traffic Accident,Medium,15.40061157766541,1,0,0,1,Transported to Hospital
EMG_007995,2024-11-09 20:41:00,D03,Medical Emergency,Low,17.04901832083376,1,0,0,0,Resolved On-Site
EMG_007996,2024-11-09 22:41:00,D09,Traffic Accident,Low,22.36396173694617,1,0,0,1,Transported to Hospital
EMG_007997,2024-11-10 05:26:00,D12,Public Safety Incident,High,6.886989982039641,0,0,0,0,Resolved On-Site
EMG_007998,2024-11-10 06:18:00,D08,Medical Emergency,High,13.833018008528542,1,1,0,0,Transported to Hospital
EMG_007999,2024-11-10 07:49:00,D18,Public Safety Incident,Low,14.945344014885864,0,0,0,0,Resolved On-Site
EMG_008001,2024-11-10 07:50:00,D18,Medical Emergency,Low,23.179708534433612,1,0,0,0,Resolved On-Site
EMG_008000,2024-11-10 07:56:00,D18,Traffic Accident,High,13.778398881557337,1,1,0,1,Transported to Hospital
EMG_008002,2024-11-10 12:26:00,D16,Public Safety Incident,High,12.233973409479624,0,0,0,0,Resolved On-Site
EMG_008003,2024-11-11 06:03:00,D11,Medical Emergency,Medium,27.005794443468364,1,0,0,0,Resolved On-Site
EMG_008006,2024-11-11 07:02:00,D07,Medical Emergency,Medium,25.987023207289027,1,0,0,0,Transported to Hospital
EMG_008005,2024-11-11 07:18:00,D05,Traffic Accident,Medium,25.26954992259139,1,0,0,1,Resolved On-Site
EMG_008004,2024-11-11 07:21:00,D05,Medical Emergency,Medium,25.580557839697995,1,0,0,0,Transported to Hospital
EMG_008007,2024-11-11 07:40:00,D14,Medical Emergency,Medium,21.073883582723823,1,0,0,0,Resolved On-Site
EMG_008008,2024-11-11 07:51:00,D19,Medical Emergency,Medium,21.80609262724023,1,0,0,0,Transported to Hospital
EMG_008009,2024-11-11 16:05:00,D16,Medical Emergency,Low,21.912440148312147,1,0,0,0,Resolved On-Site
EMG_008010,2024-11-11 22:11:00,D18,Medical Emergency,Medium,18.413867365066228,1,0,0,0,Transported to Hospital
EMG_008011,2024-11-12 08:13:00,D19,Traffic Accident,Low,26.860915154469595,1,0,0,1,Resolved On-Site
EMG_008012,2024-11-12 09:04:00,D08,Traffic Accident,Low,20.60688398898559,1,0,0,1,Resolved On-Site
EMG_008013,2024-11-12 09:55:00,D10,Traffic Accident,Low,21.71185601730351,1,0,0,1,Resolved On-Site
EMG_008014,2024-11-12 12:55:00,D15,Fire,Medium,22.16755947018265,0,0,0,0,Transported to Hospital
EMG_008015,2024-11-12 15:18:00,D04,Medical Emergency,Medium,21.387574376623785,1,0,0,0,Resolved On-Site
EMG_008016,2024-11-12 15:18:00,D06,Medical Emergency,Medium,16.5414257489492,1,0,0,0,Resolved On-Site
EMG_008017,2024-11-12 17:01:00,D09,Traffic Accident,Medium,28.69181841400223,1,0,0,1,Resolved On-Site
EMG_008018,2024-11-12 17:51:00,D19,Medical Emergency,Medium,24.15581589337123,1,0,0,0,Resolved On-Site
EMG_008019,2024-11-12 18:59:00,D11,Traffic Accident,Medium,34.66851380977411,1,0,0,1,Resolved On-Site
EMG_008021,2024-11-12 19:03:00,D04,Medical Emergency,Low,50.55116175417797,1,0,0,0,Transported to Hospital
EMG_008024,2024-11-12 19:09:00,D10,Traffic Accident,High,35.69868400243275,1,1,0,1,Resolved On-Site
EMG_008023,2024-11-12 19:13:00,D10,Weather Emergency,High,26.68579439027957,0,0,1,0,Transported to Hospital
EMG_008031,2024-11-12 19:14:00,D18,Weather Emergency,Medium,48.0894115631169,0,0,1,0,Resolved On-Site
EMG_008025,2024-11-12 19:14:00,D11,Medical Emergency,Low,52.133065090461145,1,0,0,0,Resolved On-Site
EMG_008026,2024-11-12 19:17:00,D12,Traffic Accident,High,27.89551720259376,1,1,0,1,Transported to Hospital
EMG_008030,2024-11-12 19:37:00,D16,Weather Emergency,Medium,36.710528378232674,0,0,1,0,Resolved On-Site
EMG_008027,2024-11-12 19:38:00,D14,Medical Emergency,High,41.44915609778065,1,1,0,0,Transported to Hospital
EMG_008022,2024-11-12 19:46:00,D09,Traffic Accident,Medium,41.6091701885671,1,0,0,1,Transported to Hospital
EMG_008029,2024-11-12 19:50:00,D16,Medical Emergency,High,31.96264557655218,1,1,0,0,Resolved On-Site
EMG_008028,2024-11-12 19:56:00,D14,Traffic Accident,Low,49.01807800362026,1,0,0,1,Resolved On-Site
EMG_008020,2024-11-12 19:59:00,D02,Medical Emergency,Low,50.422694806161054,1,0,0,0,Resolved On-Site
EMG_008040,2024-11-12 20:10:00,D17,Medical Emergency,Medium,33.368375537698704,1,0,0,0,Resolved On-Site
EMG_008036,2024-11-12 20:24:00,D05,Traffic Accident,Medium,36.077955108784,1,0,0,1,Resolved On-Site
EMG_008041,2024-11-12 20:30:00,D20,Weather Emergency,Low,35.452106504447066,0,0,1,0,Resolved On-Site
EMG_008039,2024-11-12 20:31:00,D15,Traffic Accident,Low,36.55510961705838,1,0,0,1,Resolved On-Site
EMG_008038,2024-11-12 20:41:00,D11,Infrastructure Failure,High,40.73572001754316,0,0,0,0,Transported to Hospital
EMG_008032,2024-11-12 20:44:00,D02,Traffic Accident,Low,42.59614189749097,1,0,0,1,Transported to Hospital
EMG_008033,2024-11-12 20:46:00,D04,Weather Emergency,Low,42.12043311084157,0,0,1,0,Transported to Hospital
EMG_008035,2024-11-12 20:57:00,D05,Weather Emergency,Low,39.59325647232619,0,0,1,0,Resolved On-Site
EMG_008034,2024-11-12 20:58:00,D05,Fire,Medium,34.053341382658395,0,0,0,0,Resolved On-Site
EMG_008037,2024-11-12 20:58:00,D08,Infrastructure Failure,Low,33.6315780390415,0,0,0,0,Resolved On-Site
EMG_008047,2024-11-12 21:00:00,D14,Medical Emergency,Medium,33.35678386429041,1,0,0,0,Resolved On-Site
EMG_008043,2024-11-12 21:03:00,D06,Traffic Accident,Medium,38.79071779437505,1,0,0,1,Resolved On-Site
EMG_008044,2024-11-12 21:16:00,D08,Weather Emergency,Medium,34.91617702969131,0,0,1,0,Transported to Hospital
EMG_008046,2024-11-12 21:25:00,D11,Traffic Accident,Low,50.68759052765358,1,0,0,1,Resolved On-Site
EMG_008042,2024-11-12 21:26:00,D04,Fire,Low,45.56375877704753,0,0,0,0,Resolved On-Site
EMG_008049,2024-11-12 21:26:00,D20,Traffic Accident,High,28.08135885617388,1,1,0,1,Resolved On-Site
EMG_008048,2024-11-12 21:50:00,D16,Infrastructure Failure,Low,33.12179949533701,0,0,0,0,Referred to Other Agency
EMG_008045,2024-11-12 21:56:00,D09,Weather Emergency,Low,45.71943451934979,0,0,1,0,Referred to Other Agency
EMG_008053,2024-11-12 22:02:00,D07,Infrastructure Failure,Low,47.1100824901454,0,0,0,0,Transported to Hospital
EMG_008056,2024-11-12 22:05:00,D11,Medical Emergency,Medium,44.7885332651053,1,0,0,0,Transported to Hospital
EMG_008051,2024-11-12 22:08:00,D05,Weather Emergency,Medium,34.80277843075365,0,0,1,0,Transported to Hospital
EMG_008059,2024-11-12 22:15:00,D18,Weather Emergency,Medium,38.95432317701846,0,0,1,0,Transported to Hospital
EMG_008052,2024-11-12 22:34:00,D06,Traffic Accident,Low,44.587427739767925,1,0,0,1,Transported to Hospital
EMG_008050,2024-11-12 22:43:00,D02,Weather Emergency,Medium,35.3192032373422,0,0,1,0,Resolved On-Site
EMG_008055,2024-11-12 22:47:00,D11,Fire,Medium,46.95989311864097,0,0,0,0,Resolved On-Site
EMG_008058,2024-11-12 22:47:00,D16,Weather Emergency,Medium,30.823519548400185,0,0,1,0,Resolved On-Site
EMG_008054,2024-11-12 22:54:00,D07,Traffic Accident,Medium,40.59695914256529,1,0,0,1,Resolved On-Site
EMG_008057,2024-11-12 22:58:00,D15,Traffic Accident,Low,38.70107362401925,1,0,0,1,Transported to Hospital
EMG_008062,2024-11-12 23:03:00,D05,Weather Emergency,Medium,30.094564566978075,0,0,1,0,Transported to Hospital
EMG_008066,2024-11-12 23:05:00,D20,Medical Emergency,Low,26.90221915347202,1,0,0,0,Resolved On-Site
EMG_008061,2024-11-12 23:07:00,D03,Weather Emergency,Critical,16.86532856732812,0,0,1,0,Resolved On-Site
EMG_008065,2024-11-12 23:23:00,D19,Traffic Accident,High,20.011929752990007,1,1,0,1,Transported to Hospital
EMG_008064,2024-11-12 23:27:00,D17,Traffic Accident,Low,30.52315963474536,1,0,0,1,Transported to Hospital
EMG_008060,2024-11-12 23:42:00,D02,Weather Emergency,Medium,28.7043289790176,0,0,1,0,Resolved On-Site
EMG_008063,2024-11-12 23:49:00,D12,Fire,Critical,14.68334306220572,0,0,0,0,Resolved On-Site
EMG_008067,2024-11-13 02:13:00,D15,Infrastructure Failure,Medium,13.601706329655867,0,0,0,0,Resolved On-Site
EMG_008068,2024-11-13 09:29:00,D03,Traffic Accident,Medium,16.124743105427235,1,0,0,1,Transported to Hospital
EMG_008070,2024-11-13 11:05:00,D18,Traffic Accident,High,17.898066269325525,1,1,0,1,Resolved On-Site
EMG_008069,2024-11-13 11:52:00,D18,Medical Emergency,Medium,18.89710994912691,1,0,0,0,Resolved On-Site
EMG_008071,2024-11-13 12:18:00,D18,Traffic Accident,Medium,19.672876257281978,1,0,0,1,Resolved On-Site
EMG_008072,2024-11-13 15:34:00,D07,Infrastructure Failure,Low,26.425413987507923,0,0,0,0,Resolved On-Site
EMG_008073,2024-11-13 18:18:00,D05,Medical Emergency,High,19.300928820448057,1,1,0,0,Transported to Hospital
EMG_008076,2024-11-13 21:07:00,D15,Medical Emergency,High,14.94407698803058,1,1,0,0,Resolved On-Site
EMG_008074,2024-11-13 21:21:00,D04,Traffic Accident,Medium,22.232635675821115,1,0,0,1,Resolved On-Site
EMG_008075,2024-11-13 21:49:00,D15,Medical Emergency,Medium,17.053752881175175,1,0,0,0,Resolved On-Site
